scenario,approach,requests_ok,requests_error,requests_per_second_p50,requests_per_second_p90,requests_per_second_max,latency_millis_min,latency_millis_p50,latency_millis_p90,latency_millis_p99,latency_millis_max,cpu_use_percent_avg,cpu_use_percent_max,ram_use_percent_avg,ram_use_percent_max,heap_use_percent_avg,heap_use_percent_max,garbage_collection_count,garbage_collection_time_millis,platform_threads_avg,platform_threads_max,sockets_avg,sockets_max,network_kib_per_req_avg,network_kib_per_req_max,network_packets_per_req_avg,network_packets_per_req_max
web-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-2,webflux-netty,216096,0,1192,2145,2380,101,107,111,120,329,36.3,57.6,11.6,12.3,30.0,63.0,7132,64117,59,62,3066,5009,9.70,19.4,31.4,68.0
rest-client-jdk-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-tomcat,215898,0,1205,2153,2495,101,107,128,157,468,39.2,62.1,12.3,13.2,48.2,86.7,17875,170424,158,246,3066,5009,13.3,20.0,64.3,104
rest-client-jdk-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-netty,215512,0,1176,2128,2425,101,109,129,156,444,46.6,63.3,12.0,12.7,35.8,68.0,13387,136662,158,252,3066,5009,11.8,16.5,47.4,72.4
rest-client-jdk-5k-vus-smooth-spike-get-post-movies-call-depth-5,webflux-netty,215745,0,1189,2144,2380,102,110,122,135,477,46.4,61.5,12.0,12.5,31.6,64.3,9280,83624,58,61,3066,5009,12.2,21.9,52.8,105
rest-client-apache5-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-tomcat,216571,0,1210,2138,2405,101,103,108,124,544,28.4,53.6,12.5,13.4,49.6,88.5,14298,117508,58,60,3066,5009,14.6,22.4,64.1,103
rest-client-apache5-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-netty,216213,0,1187,2177,2460,101,105,112,126,463,34.9,55.2,12.1,12.7,34.5,64.5,12059,112062,53,56,3066,5009,12.4,19.0,41.7,70.4
rest-client-apache5-5k-vus-smooth-spike-get-post-movies-call-depth-5,webflux-netty,215673,0,1201,2117,2407,102,110,122,137,457,46.5,60.6,12.1,12.6,31.4,63.3,11755,82771,58,61,3066,5009,12.2,18,53.1,84
rest-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-tomcat,216024,0,1214,2129,2402,101,105,112,130,548,36.4,58.2,12.7,13.7,44.1,85.4,15446,136221,53,55,3067,5009,13.4,20.0,64.4,108
rest-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-netty,216022,0,1193,2138,2468,101,107,116,131,365,41.7,60.0,12.2,12.7,33.7,63.9,13134,115615,48,51,3066,5009,11.8,18.4,45.1,78.7
rest-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,webflux-netty,215586,0,1180,2127,2430,102,110,122,136,374,46.3,61.0,12.2,12.8,33.3,63.9,9926,87359,57,58,3066,5009,12.2,20.3,53.1,97.3
web-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-tomcat,216010,0,1188,2136,2407,101,105,113,130,541,35.3,56.3,12.8,13.8,48.7,87.0,14076,117914,53,55,3066,5009,13.4,19.9,64.3,96.7
web-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,loom-netty,215868,0,1209,2163,2400,101,107,117,133,370,42.6,59.2,12.3,12.9,31.7,63.3,11287,108153,48,50,3067,5009,11.8,21.1,45.1,89.9
web-client-reactor-netty-5k-vus-smooth-spike-get-post-movies-call-depth-5,webflux-netty,215282,0,1201,2145,2408,102,111,123,140,392,46.5,63.5,12.4,12.9,32.2,63.7,9946,83477,58,62,3067,5009,12.2,21.8,52.9,99.5
