scenario,approach,requests_ok,requests_error,requests_per_second_p50,requests_per_second_p90,requests_per_second_max,latency_millis_min,latency_millis_p50,latency_millis_p90,latency_millis_p99,latency_millis_max,cpu_use_percent_avg,cpu_use_percent_max,ram_use_percent_avg,ram_use_percent_max,heap_use_percent_avg,heap_use_percent_max,garbage_collection_count,garbage_collection_time_millis,platform_threads_avg,platform_threads_max,sockets_avg,sockets_max,network_kib_per_req_avg,network_kib_per_req_max,network_packets_per_req_avg,network_packets_per_req_max
smoketest-get-time,platform-tomcat,1300,0,200,201,201,0.37,0.59,0.72,1.73,6.07,12.5,15.2,19.4,19.4,22.7,23.0,0,0,88,88,5,5,1.74,2.98,22.5,38.5
smoketest-get-time,loom-tomcat,1300,0,200,201,201,0.42,0.66,0.81,1.05,3.98,11.7,17.6,19.3,19.4,22.7,23.8,0,0,24,24,5,5,1.61,1.66,21.0,21.5
smoketest-get-time,loom-netty,1300,0,200,200,201,0.49,0.75,0.98,1.39,4.99,13.8,18.5,19.3,19.4,23.1,24.7,0,0,20,20,91,105,0.82,3.52,7.48,41.1
smoketest-get-time,webflux-netty,1300,0,200,200,201,0.54,0.75,0.98,1.36,3.53,12.3,17.4,19.3,19.5,23.0,24.7,0,0,24,24,91,105,0.78,1.06,7.08,12.3
smoketest-get-movies-h2,platform-tomcat,69,0,10,13.6,19,106,107,376,988,1057,17.3,73.4,19.5,19.6,12.6,25.8,3,33,33,36,7,15,6.55,10.1,41.2,49.6
smoketest-get-movies-h2,loom-tomcat,69,0,10,13.6,19,106,107,387,995,1066,18.5,79.4,19.4,19.7,20.3,25.7,3,34,23,25,7,15,6.53,64.3,41.0,398
smoketest-get-movies-h2,loom-netty,69,0,10,11.5,15,106,107,113,529,596,16.2,72.5,19.1,19.1,21.8,23.3,0,0,20,21,14,15,5.10,8.77,18.2,36.7
smoketest-get-movies-h2,webflux-netty,69,0,10,11.5,15,105,107,109,514,583,12.2,50.4,19.3,19.4,21.7,23.6,0,0,22,24,14,15,6.23,28.7,29.4,150
smoketest-get-movies-postgres,platform-tomcat,69,0,10,13.6,19,106,107,353,963,1031,23.5,78.6,21.8,22.7,24.4,28.6,0,0,34,37,398,564,18.5,22.8,137,161
smoketest-get-movies-postgres,loom-tomcat,68,0,10,13.6,19,106,108,475,1080,1144,25.5,80.4,21.6,22.5,24.8,28.2,0,0,26,27,337,502,24.0,98.6,147,645
smoketest-get-movies-postgres,loom-netty,69,0,10,11.8,16,105,107,113,593,661,20.6,62.8,21.4,22.4,22.4,25.2,0,0,22,23,369,528,24.2,41.3,119,202
smoketest-get-movies-postgres,webflux-netty,69,0,10,11.8,16,105,107,148,630,691,22.6,67.0,21.4,22.2,22.5,25.3,0,0,25,27,341,480,26.4,31.7,120,153
smoketest-get-movies-postgres-no-cache,platform-tomcat,67,0,10,13.6,19,122,127,586,1181,1249,29.7,55.7,22.4,23.3,24.6,29.3,0,0,34,38,416,555,64.8,71.1,368,421
smoketest-get-movies-postgres-no-cache,loom-tomcat,67,0,10,13.6,19,127,134,564,1157,1228,41.5,78.5,22.2,23.4,24.9,30.2,0,0,25,26,391,554,76.4,127,431,626
smoketest-get-movies-postgres-no-cache,loom-netty,69,0,10,12.1,17,129,138,195,695,767,42.4,88.2,21.7,22.9,23.1,27.3,0,0,21,22,363,518,83.6,165,449,903
smoketest-get-movies-postgres-no-cache,webflux-netty,69,0,10,11.8,16,126,137,331,643,707,41.8,81.7,21.6,22.6,23.0,26.4,0,0,25,26,357,512,93.7,234,505,1278
