scenario,approach,requests_ok,requests_error,requests_per_second_p50,requests_per_second_p90,requests_per_second_max,latency_millis_min,latency_millis_p50,latency_millis_p90,latency_millis_p99,latency_millis_max,cpu_use_percent_avg,cpu_use_percent_max,ram_use_percent_avg,ram_use_percent_max,heap_use_percent_avg,heap_use_percent_max,garbage_collection_count,garbage_collection_time_millis,platform_threads_avg,platform_threads_max,sockets_avg,sockets_max,network_kib_per_req_avg,network_kib_per_req_max,network_packets_per_req_avg,network_packets_per_req_max
60k-vus-smooth-spike-get-post-movies,loom-netty,874679,0,2912,4833,16366,101,4087,21075,32163,53187,95.3,100,84.2,94.2,54.9,96.8,35591,4382173,16,18,32445,60000,15.2,454,19.1,496
60k-vus-smooth-spike-get-post-movies,webflux-netty,481348,66829,1724,3226,10825,101,6150,33790,60083,71343,96.4,100,81.9,94.0,60.4,98.8,38333,4035072,20,23,29774,54284,27.9,1639,79.7,4352
