scenario,approach,requests_ok,requests_error,requests_per_second_p50,requests_per_second_p90,requests_per_second_max,latency_millis_min,latency_millis_p50,latency_millis_p90,latency_millis_p99,latency_millis_max,cpu_use_percent_avg,cpu_use_percent_max,ram_use_percent_avg,ram_use_percent_max,heap_use_percent_avg,heap_use_percent_max,garbage_collection_count,garbage_collection_time_millis,platform_threads_avg,platform_threads_max,sockets_avg,sockets_max,network_kib_per_req_avg,network_kib_per_req_max,network_packets_per_req_avg,network_packets_per_req_max
60k-vus-smooth-spike-get-post-movies,loom-netty,836639,115,2752,4814,9213,101,3827,24429,45280,60015,95.2,100,82.3,94.2,58.4,99.0,36771,4756819,17,19,32459,60003,43.1,8326,80.8,18410
60k-vus-smooth-spike-get-post-movies,webflux-netty,539034,86192,1772,3554,6434,101,3552,29207,59125,71787,96.7,100,81.3,94.5,59.8,96.6,32114,3600642,20,22,29751,52610,15.2,1141,45.5,2603
